"id","nome_salao","instagram_salao","whatsapp_salao","qtd_total_cabeleireiras","qtd_aplicadoras_gloss","estoque_bisnagas","latitude","longitude","endereco_google","place_id_google","categoria","status","aplicacoes_totais","data_proxima_compra","profissionais_certificados","cep","uf","cidade","bairro","rua","numero","salao_id","dono","createdAt","updatedAt","qtd_aplicacoes_semana","sorteio","data_expiracao","data_ultima_compra","deletedAt"
"5c68a007-7637-4332-a48c-1040bed83167","Cris Melo & Neide Lima","@crismelo_neidelima","11946204961",3,2,2,"-23.49234600","-46.63012960","R. Francisca Júlia, 502 - Santana, São Paulo - SP, 02403-011, Brazil","ChIJeelE5TT2zpQRBNE7aWN396A","sem categoria","ativo",16,"2025-08-18",NULL,"02403011","SP","São Paulo","Santana","Rua Francisca Júlia","502","8427ab47-78e7-4acf-9553-2e1ed984d473","9aedc94f-2d30-49f5-a304-abcc0796f776","2025-07-30 20:52:19.043+00","2025-07-30 20:52:19.043+00",3,False,NULL,NULL,NULL
"d08e3da9-42ef-49c0-afa3-3e0ad8e02c13","Clinic day","@clinicdayoficial","94991313824",1,1,12,"-1.30231850","-47.92978350","Tv. Primeiro de Maio, 140 - Saudade II, Castanhal - PA, 68742-390, Brazil","EklUdi4gUHJpbWVpcm8gZGUgTWFpbywgMTQwIC0gU2F1ZGFkZSBJSSwgQ2FzdGFuaGFsIC0gUEEsIDY4NzQyLTM5MCwgQnJhemlsIjESLwoUChIJecJjrVKvpZIRIiRc2Sf8ACoQjAEqFAoSCbUc4wpSr6WSEUVfYddlO9A7","sem categoria","ativo",288,"2026-01-20",NULL,"68638000","PA","Rondon do Pará","Centro ","Rua 1 de maio ","140","3967c900-1108-4b8c-a23f-5a56a3b91dbc","0505bd92-ec8a-48c8-8a86-f04d0ef1c6de","2025-08-21 13:20:29.41+00","2025-12-09 17:00:49.088+00",8,False,NULL,"2025-12-09",NULL
"e03bb4d2-1f32-42bb-8dbe-e390eccb6aa6","For Me","@for.meconcept","1145805414",2,1,4,"-23.57221470","-46.85140400","Av. São Camilo, 413 - Chácara São João, Carapicuíba - SP, 06345-290, Brazil","ChIJs95N5W4Az5QReX47SGDvQgQ","sem categoria","ativo",48,"2025-11-27",NULL,"06345290","SP","Carapicuíba","Chácara São João","Avenida São Camilo","413","0b997057-ba48-4fec-8ce0-51086744b546","f7b93132-d98d-44fc-b6ef-2fb18ce26d86","2025-08-27 13:35:04.986+00","2025-11-04 19:22:43.106+00",10,False,NULL,"2025-11-04",NULL
"8a618149-1cfb-4336-9bcd-859adac4cc4d","Claudeane Andrade studio","@claudeaneandradestudio","68999526968",2,2,20,"-7.62587980","-72.67571650","Av. 25 de Agosto, 5, Cruzeiro do Sul - AC, 69980-000, Brazil","EjxBdi4gMjUgZGUgQWdvc3RvLCA1LCBDcnV6ZWlybyBkbyBTdWwgLSBBQywgNjk5ODAtMDAwLCBCcmF6aWwiMBIuChQKEgmNUtBkEs2ZkRG5SKqzla3WFRAFKhQKEgk5438ymdKZkRF5mx8lE5KV9Q","sem categoria","ativo",408,"2025-11-19",NULL,"69980000","AC","Cruzeiro do Sul","Aeroporto Velho ","Av. 25 de agosto ","05","ed5eebdb-841c-4590-b2e8-27e12b407c84","6a8a588c-f2a5-4b09-bd61-de136fe1b632","2025-07-30 20:47:39.475+00","2025-07-30 20:47:39.475+00",NULL,False,NULL,NULL,NULL
"520064b4-c10b-4aa5-82b4-8a7121faa397","SAND HAIR AMERICAS SHOPPING","@Sandhair","21994809598",8,2,28,"-23.01199560","-43.46162100","Farmácia Venâncio - Av. das Américas, 15500 - Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22790-702, Brazil","ChIJKREfXjfdmwARiYkctiYjx1g","sem categoria","ativo",272,"2026-04-11",NULL,"22790702","RJ","Rio de Janeiro","Recreio dos Bandeirantes","Avenida das Américas","15500","f916cc92-c313-46a6-8ef4-05a67cebd983","96649c34-7303-4514-b4ce-ffa82704a65d","2025-08-29 20:43:12.07+00","2025-11-05 18:33:47.246+00",6,False,NULL,"2025-11-05",NULL
"e7b00a71-6d91-4d6c-947d-8e6bcd725c3a","Salão de beleza Margarida","@margaridamariaabreuipu","88996545522",1,1,20,"-4.32474720","-40.70925260","R. Cel. Liberalino, 1284 - Centro, Ipu - CE, 62250-000, Brazil","ChIJjwnZPi7_lAcRT2Kz00L72XU","sem categoria","ativo",1040,"2026-01-12",NULL,"62250000","CE","Ipu","Centro","Rua Coronel liberalino","1284","86a3fc15-2910-4f1d-b4d4-75a876b360aa","e952171f-9897-45cb-83ef-c7a6cdf4c0be","2025-08-04 23:11:53.304+00","2025-12-15 18:19:25.329+00",20,True,NULL,"2025-09-19",NULL
"7b72cea8-baf9-4187-a40d-904fe12d98aa","Helena valentini","@salao.helenav","41998312345",1,1,7,"-25.44235420","-49.06048670","Av. Getúlio Vargas, 225 - Centro, Piraquara - PR, 83301-010, Brazil","ChIJuTbI7cHy3JQRL_GI_3NcowY","sem categoria","ativo",144,"2025-11-05",NULL,"83301010","PR","Piraquara","Centro","Avenida Getúlio Vargas","225","3b1e6906-13f8-44cf-9673-1741bd6f67e6","c0c461ab-5117-489f-9f3d-16786799bc6a","2025-07-30 20:52:32.252+00","2025-07-30 20:52:32.252+00",2,False,NULL,NULL,NULL
"fabb5c9e-7e30-41cc-aea9-7efd5fda6abe","Daniel Deziderio beauty center","@dezideriobeauty","22981540599",1,1,10,"-21.41703760","-42.20335160","R. Francisco Azeredo Alves, 72 - Morro do Demétrio, Miracema - RJ, 28460-000, Brazil","ChIJ96RKrwPhvAARDIHzznxL3Ro","sem categoria","ativo",24,"2025-08-13",NULL,"28460000","RJ","Miracema","Rodagem ","Trav Francisco Azeredo Alves ","72 segundo andar","0a08a50f-c548-48bf-aae7-c8e12fcc35f1","aec70251-cc15-46fd-8137-19dbbad82f5c","2025-07-30 20:52:32.852+00","2025-07-30 20:52:32.852+00",20,False,NULL,NULL,NULL
"f7a08ab6-c0c1-4856-be3f-65e80c316ca3","Salão charme e beleza","@silvelemaFreire","88992932778",1,1,1,"-4.97751010","-38.63748000","Ibicuitinga, CE, 62955-000, Brazil","ChIJFU2daMNUuQcRHAJmTfJOtrk","sem categoria","ativo",16,"2025-07-26",NULL,"62955000","CE","Ibicuitinga ","Centro ","Silvelena Freire Ferreira","211","ade177e1-8ab4-49da-b20c-394756657e4f","65f3e148-7117-4fe1-9f95-4cf86bdb71ef","2025-07-24 21:10:35.092+00","2025-07-24 21:10:35.092+00",3,False,NULL,NULL,NULL
"adb737bb-14f4-4535-b4a0-5f8ac0396f3f","Fabrícia_Paulino_Studio","@fabricia_paulino_studio","31991749061",1,1,2,"-19.86214770","-44.15390300","R. Massu, 34 - Icaivera, Betim - MG, 32611-260, Brazil","EjZSLiBNYXNzdSwgMzQgLSBJY2FpdmVyYSwgQmV0aW0gLSBNRywgMzI2MTEtMjYwLCBCcmF6aWwiMBIuChQKEglhO5u86uumABFonzRLYZklNBAiKhQKEgm5isPWlOumABGXc1YzoMoj_w","sem categoria","ativo",20,"2025-09-24",NULL,"32611260","MG","Betim","Icaivera","Rua Massu","34","105d3281-5e1a-44c9-b9c0-5f3a2db2b542","c786a2c3-586e-4771-8f95-b089cc66acb2","2025-07-30 20:52:41.01+00","2025-07-30 20:52:41.01+00",1,False,NULL,NULL,NULL
"23649d80-f785-40ec-9efb-4e47ef630872","Monarka Hair","@monarkahair_oficial","11969834041",1,1,4,"-23.43669510","-46.55262620","R. Paulo Castaldelli, 134 - Parque Continental I, Guarulhos - SP, 07077-060, Brazil","ChIJ3xXZ_vj0zpQRm3CDDynaOHQ","sem categoria","ativo",104,"2025-09-06",NULL,"07077060","SP","Guarulhos","Parque Continental I","Rua Paulo Castaldelli","134","6a47c3a2-ef7c-4829-8f4c-e68d80c4ea5d","39c0a34e-9a4b-414b-8c63-1e931423f6c9","2025-07-30 20:53:14.239+00","2025-07-30 20:53:14.239+00",3,False,NULL,NULL,NULL
"698258c7-74fe-4111-9352-34708e10a630","Salao da Julia de Cassia","@Cassiamartins_beauty","38999694677",1,1,4,"-17.22434710","-46.86577200","R. Lindolfo García Adjuto, 513, Paracatu - MG, 38600-000, Brazil","ChIJIe4NRWJKqJQREtrbDS7MXH4","sem categoria","ativo",48,"2025-08-22",NULL,"38606026","MG","Paracatu","Alto do Córrego","Rua Lindolfo Garcia Adjuto","513","32431525-0c49-4ecb-a6a1-be024026a5e9","25f32a6a-d0bd-480b-8e88-af3003f74886","2025-07-30 20:52:42.141+00","2025-07-30 20:52:42.141+00",5,False,NULL,NULL,NULL
"78e8d2a5-4f99-470b-9c47-b5ece55477cb","Salao de Eve","@salaodaeve","42999122416",1,1,5,"-25.38420920","-51.46972810","R. Azevedo Portugal, 1594 - Centro, Guarapuava - PR, 85010-200, Brazil","ChIJQUJ9eko275QR0gj-sjtxG6M","sem categoria","ativo",28,"2025-08-27",NULL,"85010200","PR","Guarapuava","Centro","Rua Azevedo Portugal","1594","793f3c55-720b-4de0-bcbf-df10c0c8b85a","c6eceeb5-e810-4327-9833-5c611ac1945d","2025-07-30 20:52:42.66+00","2025-07-30 20:52:42.66+00",5,False,NULL,NULL,NULL
"0cf50773-4118-48bd-9560-802990260da4","Kelly Lika Beauty","@kellylikabeauty","11971566485",1,1,8,"-23.11948530","-46.54447340","R. Glória Silveira Leite, 101 - Cidade Satélite, Atibaia - SP, 12941-604, Brazil","ChIJGeq9YujAzpQRUluvz_izmp0","sem categoria","ativo",64,"2025-11-25",NULL,"12941604","SP","Atibaia","Cidade Satélite","Rua Glória Silveira Leite","101","cde84ca7-6f2e-4f76-966a-ae9d82d7b423","861d0ede-bbed-4658-ace8-6a5f5fe9c375","2025-08-05 17:30:46.323+00","2025-08-05 17:30:46.323+00",2,False,NULL,NULL,NULL
"56f1d487-3d03-4d88-869b-02a17fc950cc","StudioA","@andreia.studioa","32988733491",3,1,10,"-21.19458250","-42.61223990","Miraí, State of Minas Gerais, 36790-000, Brazil","ChIJwVgxhTQsowARl24167O7dtU","sem categoria","ativo",232,"2026-01-15",NULL,"36790000","MG","Miraí","Centro ","Rua ","17","2fe6d981-1937-4198-9c60-ff01c967dd5a","d5c51d37-8d62-4b52-9e23-7433aaf942df","2025-08-18 18:56:58.459+00","2025-11-20 21:19:29.181+00",2,False,NULL,"2025-11-20",NULL
"766776f6-80e3-4420-bc45-c6295e5b7531","SAND HAIR MILLENIUM","@Sandhair","21974365356",4,4,28,"-23.00115300","-43.38420750","Av. das Américas, 7707 - Barra da Tijuca, Rio de Janeiro - RJ, 22793-081, Brazil","ChIJR_jepaPbmwAR-dEjQStiCVg","sem categoria","ativo",272,"2026-04-11",NULL,"22793081","RJ","Rio de Janeiro","Barra da Tijuca","Avenida das Américas","7707","8121f958-74f5-483b-a568-0aae55e5a326","96649c34-7303-4514-b4ce-ffa82704a65d","2025-08-29 20:56:01.503+00","2025-11-05 18:33:47.246+00",8,False,NULL,"2025-11-05",NULL
"d7b8cfa2-3188-49c7-9aeb-f29c89952388","Cristina Silva","@dilenesantos02","34998091165",2,1,1,"-18.93785450","-48.30043120","R. Oscar Gomes de Moreira Júnior, 695 - Tubalina, Uberlândia - MG, 38412-044, Brazil","ChIJwX9s6JJEpJQRIfz0wYW89ys","sem categoria","ativo",16,"2025-08-13",NULL,"38412044","MG","Uberlândia","Tubalina","Rua Oscar Gomes Moreira Júnior","695","296a92ab-462f-482c-be2d-45112194aac5","270fcb0b-22e2-47b4-a7bf-1e4028b10062","2025-07-30 20:53:07.124+00","2025-07-30 20:53:07.124+00",2,False,NULL,NULL,NULL
"5384d1cb-1ab0-4bf5-beea-d4f7df25754d","Estilo Cabeleireiros","@estilocabeleireirosmoema_","11932239530",9,3,10,"-23.60839300","-46.66741890","Av. Bem-te-vi, 377 - Indianópolis, São Paulo - SP, 04524-030, Brasil","ChIJa_BIhghazpQR3AH4VVqAMtA","sem categoria","ativo",112,"2025-12-26",NULL,"04524030","SP","São Paulo","Moema","Avenida Bem-te-vi","377","1433583e-8b0f-442e-8ea1-e74c761f5ff7","e7a52104-662f-4e36-8cf1-9812d83b256b","2025-07-24 21:09:21.741+00","2025-10-31 18:26:25.031+00",6,True,NULL,NULL,NULL
"06716e2f-306d-427b-9f06-e8c1e3b5eabf","Union Beauty Salon","@grazymelo","61984547179",2,1,2,"-15.80898290","-48.02290570","St. Hab. Vicente Pires 01 - Taguatinga, Brasília - DF, 72006-615, Brazil","EklTdC4gSGFiLiBWaWNlbnRlIFBpcmVzIDAxIC0gVGFndWF0aW5nYSwgQnJhc8OtbGlhIC0gREYsIDcyMDA2LTYxNSwgQnJhemlsIh4aHAoWChQKEglHSDjOtTNakxHwYmPZpz63TBICMDE","sem categoria","ativo",16,"2025-08-18",NULL,"72006615","DF","Brasília","Setor Habitacional Vicente Pires","Rua Rua 6 Chácara 277","Loja 01","17d26093-7a63-4cec-a86d-913d615b1e56","570201a7-dc69-4372-b227-ce4d874144ae","2025-07-30 20:53:19.11+00","2025-07-30 20:53:19.11+00",3,False,NULL,NULL,NULL
"14a2f054-8115-43e6-bfa6-fa3c07f55569","Spazio Hair","@neila.nogueira","11972420005",3,1,5,"-23.60814460","-46.66473750","Av. Aratãs, 132 - Indianópolis, São Paulo - SP, 04081-000, Brazil","ChIJVeJIIw9azpQRn5J4hjIZGrM","salao certificado","ativo",16,"2025-08-15",NULL,"04081000","SP","São Paulo","Moema","Avenida Aratãs","132","3deb2092-e397-4dc8-97ec-954315942759","ca2cc9f9-87e1-4e1e-b937-3a0f8582f44b","2025-08-05 17:35:03.023+00","2025-09-17 20:18:45.822+00",15,False,NULL,NULL,NULL
"89991e6d-dec0-48f8-8988-370a676f5f2f","Ciara cabelos","@ciaracabelos","84988493313",1,1,3,"-5.36044580","-36.12350340","R. Srg. RIBEIRO, Jandaíra - RN, 59594-000, Brazil","ChIJcybYmPxEsQcRmy1PvWIUKds","sem categoria","ativo",24,"2025-10-22",NULL,"59594000","RN","Jandaíra","Jandaíra ","Rua sargento Ribeiro ","22a","138a984c-6b77-4c44-943b-b044d86017e1","8ecd597f-fb93-4a7e-91e3-7bdac281948c","2025-07-30 20:53:32.721+00","2025-07-30 20:53:32.721+00",1,False,NULL,NULL,NULL
"c2b31f95-ca33-4288-a87b-3c43b336c522","Espaço Ariana Amancio","@espacoarianaamancio","14997274502",1,1,4,"-22.87803070","-49.15700150","R. Ataliba Leonel, 301 - Centro, Iaras - SP, 18775-000, Brazil","ChIJa-1cSI_uwJQR7-VMQYIPkvA","sem categoria","ativo",80,"2025-10-07",NULL,"18775050","SP","Iaras","São Benedito","Avenida Ataliba Leonel","301","4fbd0903-79c8-4909-b4c0-6b738f386217","39f136dc-8ac2-4a63-9905-0f3b35c3eddf","2025-08-12 18:42:01.861+00","2025-08-12 18:42:01.861+00",2,False,NULL,NULL,NULL
"ebcf1c5e-33d7-48d0-87c4-0458c488e46d","Salão stillus","@salaostilluscuritiba","41999274580",2,2,8,"-25.46652240","-49.29199640","Av. Rep. Argentina, 2275 - Portão, Curitiba - PR, 80610-260, Brazil","ChIJq5avmWnj3JQRUb4-3fZKJyU","sem categoria","ativo",276,"2026-01-23",NULL,"80610260","PR","Curitiba","Portão","Avenida República Argentina","2275","4ecbdb29-ddff-470f-bf7d-525960374d3a","364565bc-5509-48de-aa01-3a86701c450c","2025-07-30 20:52:24.236+00","2025-12-09 15:01:35.11+00",1,False,NULL,"2025-12-09",NULL
"b064c46d-8963-4562-9473-284af1684417","Fashion Designers Oficial","@fashiondesignersoficial","11931457521",6,4,49,"-23.49135210","-46.62755410","R. Pedro Doll, 150 - Santana, São Paulo - SP, 02404-000, Brasil","ChIJH3tgLjT2zpQRR6Trt1tITkM","embaixador","ativo",2272,"2025-12-15",NULL,"02404000","SP","São Paulo","Santana","Rua Pedro Doll","150","bfafa015-c0c4-4db5-b806-8f02b0bfcece","35da5844-0dae-474f-88cf-51d0b6587d82","2025-08-07 19:55:31.226+00","2025-10-13 15:55:26.835+00",25,True,NULL,NULL,NULL
"0cbd41aa-1429-4676-b5e8-432c395291f5","Ledoux Coiffeur","@leduxcoiffeur","48991177575",0,0,2,"-27.64874510","-48.47783650","Servidão Vilmar Sotero de Farias, 115 - Rio Tavares, Florianópolis - SC, 88048-415, Brasil","ChIJ43mdM3Y8J5URksXQppCOMRA","sem categoria","ativo",32,"2025-12-20",NULL,"88048415","SC","Florianópolis","Rio Tavares","Servidão Vilmar Sotero de Farias","115",NULL,"bb691b6f-7a96-4e73-9015-4a746315d5fd","2025-11-27 13:50:05.573+00","2025-12-08 23:00:51.737+00",NULL,False,NULL,"2025-12-08",NULL
"098a3332-7607-4183-9c0c-1c3ca25229e2","Guria Bonita Beauty","@Guriabonitabeauty","51992980502",1,1,4,"-30.01177550","-51.15583670","R. Adão Baino, 166 - Cristo Redentor, Porto Alegre - RS, 91350-240, Brazil","ChIJV4DFnQt3GZURRNlPRDV3yx0","sem categoria","ativo",104,"2025-12-27",NULL,"91350240","RS","Porto Alegre","Cristo Redentor","Rua Adão Baino","166","3339ea18-a33f-4003-a095-72588150927b","77b5a217-6139-48a5-8634-00f8e0f2cc7d","2025-07-24 21:11:02.01+00","2025-12-15 18:35:33.661+00",10,True,NULL,"2025-06-27",NULL
"b330a9f6-6601-48cd-ae3c-e8e9ce929b70","Lizhair","@lizhair.oficial","85991686276",1,1,8,"-3.80984040","-38.58418440","Rua Professor Antônio Vidal, 106 - Novo Mondubim, Fortaleza - CE, 60764-165, Brasil","ChIJDVFD28NNxwcRjre_qEeJ4RU","sem categoria","ativo",64,"2025-12-21",NULL,"60764165","CE","Fortaleza","Novo Mondubim","Rua Professor Antônio Vidal","106","22c5dc6c-efef-44c8-9af8-5f7d988d93ec","9cf82b43-ba51-4cd0-a9c9-3761910e6d41","2025-07-30 20:53:33.208+00","2025-11-17 19:10:31.775+00",1,False,NULL,"2025-11-06",NULL
"bd18b99e-865a-46c9-a2c8-004a16f83e52","Antônia Mesquita Hair Designer","@antoniamesquitahairdesigner","61981794208",1,1,4,"-15.80207900","-47.92783200","CLSW 304 Bl A - St. Sudoeste - Cruzeiro / Sudoeste / Octogonal, Brasília - DF, 70673-633, Brazil","ChIJucWV4XAwWpMRj-jdQsRlnwI","sem categoria","ativo",64,"2026-01-20",NULL,"70673631","DF","Brasília","Setor Sudoeste","Quadra CLSW 304 Bloco A","Loja 80","07c8d482-a2ce-4aaa-b3ec-ed403be3d334","dd43aaf5-4447-4040-88cd-ffe7ba9f7002","2025-07-30 20:53:28.845+00","2025-09-22 17:26:40.23+00",3,False,NULL,NULL,NULL
"78653331-868a-4d46-b496-e35c6896785f","Rose cabelo&makeup","@Rosecabelomakeup","65999917834",2,2,16,"-13.81440640","-56.07889140","Rua dos Cedros, 1786 - Centro, Nova Mutum - MT, 78450-000, Brazil","ChIJGe8qMrcpoJMR7giz2zEj4TQ","sem categoria","ativo",232,"2025-11-19",NULL,"78450216","MT","Nova Mutum","Jardim II","Rua dos Cedros","1786 N","1c1f8bce-fa7c-429a-b5f1-2812e1f9a823","b42100e5-6b3b-4c64-b44d-42ba1e5634b2","2025-07-30 20:53:34.236+00","2025-07-30 20:53:34.236+00",4,False,NULL,NULL,NULL
"4e8c5f83-d9cd-4a50-8a20-1eb0ff52d9e4","Casa Chris Rodrigues","@casachrisrodrigues","11992071261",2,2,2,"-23.57904200","-46.66795010","Rua Groenlândia, 354 - Jardim America, São Paulo - SP, 01434-000, Brazil","ChIJ-1sCgeBZzpQR_qW4-JtXJYw","sem categoria","ativo",108,"2025-08-13",NULL,"01434000","SP","São Paulo","Jardim América","Rua Groenlândia","354","0ac48c00-010d-48e1-b2b3-f023c7d6a920","c7ab7fa2-64c4-45ad-8706-b7fdbbcabf7a","2025-07-30 20:53:37.744+00","2025-07-30 20:53:37.744+00",4,False,NULL,NULL,NULL
"2ad949ee-70db-4b5c-a4b2-a6f2c57105ff","Studio Ilza Oliveira","@Ilzafoliveira","67992451971",2,1,6,"-20.42470970","-54.63684990","R. Francisco Sábino, 259 - Vila Nossa Sra. das Gracas, Campo Grande - MS, 79116-120, Brazil","ChIJVePhHZTnhpQRVLzbuV05o0I","sem categoria","ativo",148,"2025-12-13",NULL,"79116120","MS","Campo Grande","Vila Nossa Senhora das Graças","Rua Francisco Sabino","259","42eb38a1-fd37-4f3d-b0da-d8f3ac037fa9","040e8bf6-2250-4eaa-b4b3-cf3184fde17f","2025-07-24 21:12:19.63+00","2025-11-09 21:10:46.749+00",3,False,NULL,"2025-11-03",NULL
"55cdcef7-99af-4529-8abc-25fe28327ce0","Sergio Beauty","@sergiobeauty","49998409975",2,2,4,"-27.80231120","-50.30068380","R. Ilza Amaral de Oliveira, 37 - Santa Maria, Lages - SC, 88523-270, Brazil","ChIJa_48lNMe4JQRzfQRx78FYPA","sem categoria","ativo",32,"2026-01-22",NULL,"88523270","SC","Lages","Santa Maria","Rua Ilza Amaral de Oliveira","37","7b185289-ea68-4eb4-979d-28d547777538","5b8cf6fd-47a9-4c02-a595-af89d2c717fa","2025-07-30 20:53:52.118+00","2025-07-31 20:38:35.919+00",4,False,NULL,NULL,NULL
"a717d180-989d-4e9e-96c8-2bbb6d17d68e","Espaço de beleza Tereza Cristina","@ESPDE_BELEZA","88988280355",1,1,2,"-7.22261130","-39.33431740","R. Dr. Fco. Samuel Barbosa, 256 - Antônio Vieira, Juazeiro do Norte - CE, 63022-230, Brazil","ChIJXeuktGqDoQcR10LZGCIBZDo","sem categoria","ativo",16,"2025-09-24",NULL,"63022230","CE","Juazeiro do Norte","Antônio Vieira","Rua Doutor Francisco Samuel Barbosa","256","e7831419-c7f0-4821-89c9-de32b28b511e","7b9b8f58-c4ba-4480-9d4d-ef221253d87d","2025-07-30 20:48:09.74+00","2025-07-30 20:48:09.74+00",NULL,False,NULL,NULL,NULL
"8ffb066a-feae-4e86-bedd-98768c24116a","Estética Anney Beauty","@anneybeauty","5130375722",6,4,4,"-29.77105660","-51.13383450","Av. São Borja, 170 - Rio Branco, São Leopoldo - RS, 93040-386, Brazil","ChIJz1ePSappGZURpG0OR6-bw4g","sem categoria","ativo",52,"2025-08-09",NULL,"93040386","RS","São Leopoldo","Rio Branco","Avenida São Borja","170","046b68ec-4bb2-4266-a941-27e1049b5f56","f1eff1ec-12ec-415a-9e8a-16e146c0536d","2025-07-30 20:54:44.096+00","2025-07-30 20:54:44.096+00",12,False,NULL,NULL,NULL
"5229a28b-5b6c-4095-8d08-11a65385d223","Centro estético","@claudianejardim22","33999132070",3,2,8,"-16.84693120","-42.06553860","R. das Margaridas, 196 - Nova Terra, Araçuaí - MG, 39600-000, Brasil","ChIJH5rA1swZTQcRPlor0TFLso8","sem categoria","ativo",252,"2025-09-24",NULL,"39604018","MG","Araçuaí","Nova Terra","Rua das Margaridas","196","9931ed3a-63c8-4a75-b171-b4bcafdce7d8","a8f2d90a-9ea1-4d79-9481-414f7a4ac55d","2025-07-30 20:53:50.302+00","2025-10-22 16:29:07.82+00",3,False,NULL,NULL,NULL
"b3fae336-1bbc-4c32-9300-16e98369e562","ESPAÇO  JÔ FTEITAS","@cristianeoliveiraa24","75983364417",1,1,10,"-15.81352350","-48.02936720","Vicente Pires, Brasília - DF, 72006-323, Brasil","ChIJt0xXwLIzWpMRlgFLoQMAf5A","sem categoria","ativo",104,"2025-09-16",NULL,"72006323","DF","Brasília","Setor Habitacional Vicente Pires - Trecho 3","CRISTIANE DE JESUS OLIVEIRA","3","28ba05a7-665c-4f61-91ac-feb626d12605","4c11f859-8595-445d-8e0d-6f20ef83eb10","2025-08-12 18:29:34.192+00","2025-10-13 19:18:30.102+00",8,True,NULL,NULL,NULL
"86814c60-f919-4afd-8804-d305d76ca9cb","Novo visual","@grazinovovisual","67992979229",1,1,4,"-20.47996200","-54.54348510","R. Najate Chaia Jacob, 286 - Parque Res. Maria Aparecida Pedrossian, Campo Grande - MS, 79044-200, Brazil","ChIJ3cYWCbjuhpQR_sPWF6GLwCU","sem categoria","ativo",64,"2025-11-19",NULL,"79044200","MS","Campo Grande","Residencial Oiti","Rua Najate Chaia Jacob","286","29829b0f-41da-48f3-b3da-0111969069a7","9bcab4d0-2dde-4a78-9815-5cf1354efef7","2025-07-30 20:54:07.858+00","2025-07-30 20:54:07.858+00",1,False,NULL,NULL,NULL
"1481b3df-9ac3-498b-afd4-6e0f6b800eb9","MARY CRISTINA HAIR STYLIST","@mary.cristina.hair","14988251531",1,1,2,"-22.16251430","-49.96594690","Av. João Martins Coelho - Jardim Santa Antonieta, Marília - SP, 17512-310, Brazil","ElNBdi4gSm_Do28gTWFydGlucyBDb2VsaG8gLSBKYXJkaW0gU2FudGEgQW50b25pZXRhLCBNYXLDrWxpYSAtIFNQLCAxNzUxMi0zMTAsIEJyYXppbCIuKiwKFAoSCSX-Q-cl1L-UEYU2kZfXnFgOEhQKEgkxMB2nL9S_lBE6QZucV5147Q","sem categoria","ativo",16,"2025-09-24",NULL,"17512310","SP","Marília","Jardim Santa Antonieta","Avenida João Martins Coelho","17511310","03add9d9-f4ed-4c38-9d67-df2715241226","ec199a08-d63d-4621-8848-10c971f6fa81","2025-07-30 20:54:11.551+00","2025-07-30 20:54:11.551+00",1,False,NULL,NULL,NULL
"91b781d8-f54f-4eb9-b66d-91c7d7c40056","Beleza renovada","@delbrito","86981692387",2,1,5,"-2.92854800","-41.74190500","R. Manoel Borges de Andrade, 100 - Dirceu Arcoverde, Parnaíba - PI, 64215-343, Brazil","ChIJLbJySL867AcRwgoQZwkyYY8","sem categoria","ativo",24,"2025-09-03",NULL,"64210360","PI","Parnaíba","Dirceu Arcoverde","Rua Manoel Borges de Andrade","100","311f85de-153f-4cf3-996e-8e2424d85969","85165505-88c6-422f-9596-bff050f4264f","2025-07-30 20:54:12.603+00","2025-07-30 20:54:12.603+00",4,False,NULL,NULL,NULL
"52fa903b-b7cf-4ff9-b0ed-3792fd69a969","Jane cabeleireira","@janemariamendoncabrandao","62992631221",1,1,10,"-16.35045250","-48.97244640","R. Joaquim Dias Fiuza, 0 - St. Res. Pedro Ludovico, Anápolis - GO, 75134-720, Brazil","ElVSLiBKb2FxdWltIERpYXMgRml1emEsIDAgLSBTdC4gUmVzLiBQZWRybyBMdWRvdmljbywgQW7DoXBvbGlzIC0gR08sIDc1MTM0LTcyMCwgQnJhemlsIjASLgoUChIJv5DxU26jXpMRJEf6febneCsQACoUChIJoYE8yWijXpMR83C0ag4oGN8","sem categoria","ativo",308,"2026-01-02",NULL,"75134720","GO","Anápolis","Parque das Primaveras","Rua José R. Paiva","00","219d3fae-e88d-4baa-8932-0f61caf6cc18","1d0b4cf7-a789-4e5a-af50-3a20cf1dcdef","2025-07-30 20:36:40.103+00","2025-11-07 20:07:36.214+00",5,False,NULL,"2025-11-07",NULL
"877f906b-e649-4706-a8d8-7f6b22915c3c","Salão da Josy","@_salaodajosy","66984299406",1,1,5,"-9.56388220","-57.39448950","R. Mirassol, 55, Apiacás - MT, 78595-000, Brazil","ChIJiSAEImj2rJMR85guziQhwXo","sem categoria","ativo",72,"2025-12-03",NULL,"78595000","MT","Apiacás","Bom Jesus","Rua Mirassol","55","034db335-0b5d-4eb4-8de6-3acfd5f27257","cc848d92-8d08-4fd1-8ae1-728ec8bbde64","2025-07-24 21:11:37.441+00","2025-07-24 21:11:37.441+00",1,False,NULL,NULL,NULL
